address_street,city,state,county,violation_type,violation_subtype,status,date_opened,latitude,longitude
16 W NORTH BEND RD,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-18T00:00:00.000,39.2031469538567,-84.5447759542853
15 ASTER PL,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,TREE ON PRIV PROP STANDARD,Closed,2026-04-18T00:00:00.000,39.1916524376875,-84.5446813942738
65 EDWOOD AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-18T00:00:00.000,39.2072178169603,-84.5380180372786
35 QUEEN CITY AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-18T00:00:00.000,39.139545056368,-84.6097205119178
60 DANIELS WALK,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-18T00:00:00.000,39.1178293358285,-84.6906868426107
57 CONNECTICUT AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-17T00:00:00.000,39.2012517826801,-84.5613951050329
45 KIRBY AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Refer to Sanitation,2026-04-17T00:00:00.000,39.1766625849743,-84.5512315877904
317 BAUM ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-17T00:00:00.000,39.1045915898918,-84.4987989437847
512 YORK ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Citation Issued,2026-04-17T00:00:00.000,39.1171028257928,-84.5252780556556
60 FAIRPARK AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-17T00:00:00.000,39.1923224415994,-84.4836242076091
7169 READING RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-17T00:00:00.000,39.1920942263722,-84.4619980498193
6272 SAVANNAH AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-17T00:00:00.000,39.2060768659065,-84.5536649221245
2845 RATTERMAN AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-17T00:00:00.000,39.1427947401866,-84.5948396558569
1837 GREENBRIAR PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-17T00:00:00.000,39.194667938861,-84.4570936266091
4327 CAPPEL DR,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-17T00:00:00.000,39.1049289962982,-84.5944486915261
67 SAVANNAH AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-17T00:00:00.000,39.2036599536572,-84.5539825408545
5759 NAHANT AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-17T00:00:00.000,39.1964337000658,-84.551067693211
2454 W MCMICKEN AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-17T00:00:00.000,39.1271854489748,-84.5313545486089
6631 LOISWOOD DR,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-17T00:00:00.000,39.2117923743415,-84.5433755054674
6237 COLLEGEVUE PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - Duplicate Complaint,2026-04-17T00:00:00.000,39.2046822186147,-84.5553431968842
536 DUTCH COLONY DR,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-17T00:00:00.000,39.1887565620394,-84.5103370731069
2528 QUEEN CITY AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Dumping, prv prop <2500 sq ft",Closed - No Violation,2026-04-17T00:00:00.000,39.1300402768757,-84.5864764503449
29 LEHMAN RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-17T00:00:00.000,39.115279230746,-84.5595627420776
1833 HEWITT AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-17T00:00:00.000,39.1370767963872,-84.4706329712543
24 AQUADALE LN,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-17T00:00:00.000,39.1413968205469,-84.5742195530196
19 SUTTER AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-17T00:00:00.000,39.1367619071563,-84.5486816304144
1593 SUMMIT RD,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-17T00:00:00.000,39.2018888132814,-84.4611068295032
95 GLENMORE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - Duplicate Complaint,2026-04-17T00:00:00.000,39.1408425970007,-84.6137234854784
12 BERKLEY AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-17T00:00:00.000,39.1723196805285,-84.4674226987066
716 SYCAMORE ST,Cincinnati,OH,Hamilton,Code Enforcement - Commercial Buildings,ELEVATOR Code Enforcement,Closed,2026-04-17T00:00:00.000,39.1049395661453,-84.5086924485347
3349 MONTGOMERY RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-17T00:00:00.000,39.1392520032561,-84.4744990542628
5155 WOOSTER RD,Cincinnati,OH,Hamilton,Code Enforcement - Commercial Buildings,COMM CODE STANDARD,Orders Issued,2026-04-17T00:00:00.000,39.126790846599,-84.4089910925867
3515 MCHENRY AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-17T00:00:00.000,39.1503473785226,-84.5674469626037
5212 EBERSOLE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-17T00:00:00.000,39.1630686257861,-84.39545304572
128 RION LN,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-17T00:00:00.000,39.1593094450084,-84.5013461951339
7915 GLEN ORCHARD DR,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-17T00:00:00.000,39.2084534561996,-84.4589320867478
2739 W NORTH BEND RD,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Orders Issued,2026-04-17T00:00:00.000,39.1888129119345,-84.5756017646779
2 GRAND AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Intake - New Case,2026-04-17T00:00:00.000,39.1058312640232,-84.5608229771898
55 VEAZEY AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-17T00:00:00.000,39.1315706487037,-84.6030070480335
28 VICTOR ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",New,2026-04-17T00:00:00.000,39.1255745887514,-84.5235898597507
2735 W NORTH BEND RD,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Orders Issued,2026-04-17T00:00:00.000,39.1887999762251,-84.5754037530577
5818 MADISON RD,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-17T00:00:00.000,39.1610400446659,-84.3933805833603
16 BRANDON AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-17T00:00:00.000,39.0839013142307,-84.3891132202279
3846 ZINSLE AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Orders Issued,2026-04-17T00:00:00.000,39.1857694844868,-84.4061577895653
11 GRACE AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-17T00:00:00.000,39.1347900275524,-84.4325696956122
3148 BRACKEN WOODS LN,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - Duplicate Complaint,2026-04-17T00:00:00.000,39.1449462010354,-84.5836564517821
4828 GLENWAY AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-17T00:00:00.000,39.1176591986393,-84.5977540080035
523 OAK ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-17T00:00:00.000,39.1301949012807,-84.4990013342636
8424 DIXIE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-17T00:00:00.000,39.215926008804,-84.4612128344945
1616 PELHAM PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-17T00:00:00.000,39.2042231209386,-84.4585070227282
755 N FRED SHUTTLESWORTH CIR,Cincinnati,OH,Hamilton,Abandoned Vehicle Code Enforcement,JUNK VEH ON PRIVATE PROP,Citation Issued - Level 1 Fine,2026-04-17T00:00:00.000,39.1539610985303,-84.4876879764618
2915 WARSAW AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-17T00:00:00.000,39.1098342855305,-84.5607358045237
1711 KNOX ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Dumping, prv prop <2500 sq ft",Closed - No Violation,2026-04-17T00:00:00.000,39.1286051536219,-84.5524108019047
12 BURNEY LN,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-17T00:00:00.000,39.0759302749226,-84.374999934659
4999 KELLOGG AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-17T00:00:00.000,39.0830189745642,-84.4200623816277
861 BEECHER ST,Cincinnati,OH,Hamilton,Code Enforcement - Commercial Buildings,ELEVATOR Code Enforcement,Intake - New Case,2026-04-17T00:00:00.000,39.1331285750163,-84.488908030311
2 EAST EPWORTH AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Dumping, prv prop <2500 sq ft",Closed - Transferred to another Agency,2026-04-16T00:00:00.000,39.1745952234642,-84.5119960237139
76 QUEEN CITY AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-16T00:00:00.000,39.1364023898344,-84.6032644146736
23 ALMS PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-16T00:00:00.000,39.1285077891529,-84.4845073580115
1278 QUEBEC RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-16T00:00:00.000,39.1167417910916,-84.5750295252745
1673 CEDAR AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-16T00:00:00.000,39.1980179503103,-84.5501574438357
1625 BALTIMORE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Refer to Sanitation,2026-04-16T00:00:00.000,39.1337385889909,-84.5483467004226
1526 BEECH AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Closed,2026-04-16T00:00:00.000,39.1216966785632,-84.5762334436777
7915 VINE ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Tall grass/weeds, private prop",Case Voided,2026-04-16T00:00:00.000,39.204240249533,-84.4751574636989
3314 MAPLECREST PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - Duplicate Complaint,2026-04-16T00:00:00.000,39.1465406694001,-84.4231974067498
6361 MEIS AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - Duplicate Complaint,2026-04-16T00:00:00.000,39.2078769821809,-84.5531280382949
39 GLENMORE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-16T00:00:00.000,39.1385137452157,-84.6138685947106
231 W NORTH BEND RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",Case Voided,2026-04-16T00:00:00.000,39.1981488154427,-84.483538132109
4375 ST LAWRENCE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Intake - New Case,2026-04-16T00:00:00.000,39.1109111256105,-84.5942707794899
1651 TREMONT ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Refer to Sanitation,2026-04-16T00:00:00.000,39.1276068022748,-84.5526461137381
1621 ILIFF AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Closed - No Violation,2026-04-16T00:00:00.000,39.1177333206825,-84.5799275420864
7126 HIRSCH DR,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-16T00:00:00.000,39.1897664780162,-84.4590074674537
64 MEIS AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Closed,2026-04-16T00:00:00.000,39.2060799877311,-84.5534885160961
3217 QUEEN CITY AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Refer to Sanitation,2026-04-16T00:00:00.000,39.1379693690544,-84.60786762374
44 OBRYON ST,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-16T00:00:00.000,39.1338504786787,-84.4608806415871
7 E ROCHELLE ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, empty cans left out",Closed - No Violation,2026-04-16T00:00:00.000,39.1337665253515,-84.505280901001
7872 GREENLAND PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Cleaning,"Litter,  private property",New,2026-04-16T00:00:00.000,39.2072628660311,-84.4595060294152
543 STEWART PL,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-16T00:00:00.000,39.1391735483995,-84.4959205071113
37 EDGAR ST,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-16T00:00:00.000,39.0788574132758,-84.5968756498743
4323 CAPPEL DR,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Citation Issued,2026-04-16T00:00:00.000,39.1049896325256,-84.5942848261837
1615 SUMMIT RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-16T00:00:00.000,39.202032452372,-84.4587812630927
4749 DALE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, empty cans left out",Closed - Duplicate Complaint,2026-04-16T00:00:00.000,39.1118030741175,-84.5976463284631
3641 W 8TH ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-16T00:00:00.000,39.1058882243343,-84.5728728595083
4124 ROSE HILL AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-16T00:00:00.000,39.1599697628856,-84.4857801563374
21 KEMPER LN,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-16T00:00:00.000,39.1177024005728,-84.4869910963842
11 EDEN PARK DR,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-16T00:00:00.000,39.118228445551,-84.4880248220174
79 DALY RD,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,TREE ON PRIV PROP STANDARD,Intake - New Case,2026-04-16T00:00:00.000,39.2144239970793,-84.530979341389
5859 MONFORT HILLS AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-16T00:00:00.000,39.203446569327,-84.576464810848
15 ELMORE ST,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-16T00:00:00.000,39.1555598146128,-84.5507533417645
2715 MARKBREIT AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - Duplicate Complaint,2026-04-16T00:00:00.000,39.1519638010475,-84.4415351554259
10 YARMOUTH AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-16T00:00:00.000,39.1739625755095,-84.4720766014363
2912 EGGERS PL,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, early set out",Closed - No Violation,2026-04-16T00:00:00.000,39.1449811057501,-84.5974089157137
66 MELBOURNE TER,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-16T00:00:00.000,39.1371251143677,-84.4864679482124
3639 W 8TH ST,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-16T00:00:00.000,39.105846448056,-84.5727517806583
3319 MUDDY CREEK RD,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-16T00:00:00.000,39.1368888800484,-84.6144157261823
2844 PINEGROVE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-16T00:00:00.000,39.1408607982861,-84.4370883512423
4229 ST LAWRENCE AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Intake - New Case,2026-04-16T00:00:00.000,39.1106521279107,-84.5908189546316
3611 SCHWARTZE AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Closed,2026-04-16T00:00:00.000,39.1464811534594,-84.6204814778626
1625 HARRISON AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Trash, improper set out",Intake - New Case,2026-04-16T00:00:00.000,39.1262003108314,-84.5497173182761
539 E 13TH ST,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Intake - New Case,2026-04-16T00:00:00.000,39.1106393313261,-84.5051397495428
3127 MOZART AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-16T00:00:00.000,39.1533099073242,-84.6044369754539
2463 FAIRVIEW AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Duplicate Case,2026-04-16T00:00:00.000,39.1278442198115,-84.5268250416068
139 PARKWAY AV,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-16T00:00:00.000,39.2089588933875,-84.4701186750923
2567 MEYERHILL DR,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Litter,  private property",Closed - No Violation,2026-04-16T00:00:00.000,39.1474936349386,-84.5838765652694
6326 SAVANNAH AV,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Reinspection,2026-04-16T00:00:00.000,39.2076603121788,-84.5537323993046
571 PROSPECT PL,Cincinnati,OH,Hamilton,Zoning Code Enforcement - Residential Uses,CONCENTRATED CODE,Closed,2026-04-15T00:00:00.000,39.1428643230711,-84.4946604446394
649 PROSPECT PL,Cincinnati,OH,Hamilton,Code Enforcement - Buildings with Residences,RES CODE STANDARD,Orders Issued,2026-04-15T00:00:00.000,39.1427574861661,-84.4927283005367
6121 ROE ST,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Abated by the Owner,2026-04-15T00:00:00.000,39.1552021779122,-84.3903098279096
30 WALWORTH AV,Cincinnati,OH,Hamilton,Trash/Litter/Tall Grass Complaint,"Tall grass/weeds, private prop",Closed - No Violation,2026-04-15T00:00:00.000,39.118597751313,-84.4427645815802
